USER_ID,MYID,ACCOUNT,NAME,ORGANIZE_ID,ORGANIZE_NAME,DUTY_ID,TITLE_ID,PASSWORD,EMAIL,LANG,THEME,FIRST_VISIT,PREVIOUS_VISIT,LAST_VISITS,LOGIN_COUNT,ISEMPLOYEE,STATUS,IP,DESCRIPTION,QUESTION_ID,ANSWER,ISONLINE,CREATED,LASTMOD,CREATER,MODIFYER,TEL,stuNo,qq,weixin,meal_arithmetic_id,arithmetic_name,sex,poo,address,age
1128,,张浚绎,a257,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/20 17:27,,2016/8/13 18:22,,,,,,,,,2014/7/20 17:27,,1070,,18688880257,2017257,,,,,男,湖北武汉,广州,33
1129,,胡艺菲,a258,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/5 18:49,,2016/8/3 18:14,,,,,,,,,2015/12/5 18:49,,1070,,18688880258,2017258,,,,,女,江苏南通,佛山,34
1130,,孙孔孜,a259,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/4/16 20:55,,2016/8/14 19:49,,,,,,,,,2014/4/16 20:55,,1070,,18688880259,2017259,,,,,女,浙江杭州,广州,44
1131,,赵文乐,a260,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/1/31 12:51,,2016/8/7 14:02,,,,,,,,,2015/1/31 12:51,,1070,,18688880260,2017260,,,,,女,广东中山,佛山,32
1132,,魏灿,a261,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/4 11:15,,2016/8/13 11:18,,,,,,,,,2015/6/4 11:15,,1070,,18688880261,2017261,,,,,男,湖北宜昌,广州,21
1133,,王思卓,a262,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/2/13 12:48,,2016/8/14 12:09,,,,,,,,,2014/2/13 12:48,,1070,,18688880262,2017262,,,,,女,湖北武汉,佛山,49
1134,,胡婉珺,a263,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/15 11:33,,2016/8/18 17:26,,,,,,,,,2015/6/15 11:33,,1070,,18688880263,2017263,,,,,男,河南郑州,广州,39
1135,,赵子煜,a264,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/9/21 21:46,,2016/8/22 21:56,,,,,,,,,2015/9/21 21:46,,1070,,18688880264,2017264,,,,,女,浙江丽水,佛山,44
1136,,孙贝晨,a265,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/4/14 17:44,,2016/8/10 18:59,,,,,,,,,2015/4/14 17:44,,1070,,18688880265,2017265,,,,,女,福建泉州,广州,50
1137,,陈予彤,a266,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/9/7 12:18,,2016/8/9 18:40,,,,,,,,,2015/9/7 12:18,,1070,,18688880266,2017266,,,,,女,广东广州,佛山,43
1138,,李佳馨,a267,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/10 17:55,,2016/8/5 17:11,,,,,,,,,2014/3/10 17:55,,1070,,18688880267,2017267,,,,,女,河南郑州,广州,31
1139,,孟小杰,a268,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/5/8 19:14,,2016/8/3 19:47,,,,,,,,,2014/5/8 19:14,,1070,,18688880268,2017268,,,,,女,山西太原,佛山,50
1140,,赵铁皖,a269,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/11/1 19:42,,2016/8/7 13:24,,,,,,,,,2014/11/1 19:42,,1070,,18688880269,2017269,,,,,女,湖南长沙,广州,40
1141,,胡矩溢,a270,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/7/21 17:21,,2016/8/13 18:47,,,,,,,,,2015/7/21 17:21,,1070,,18688880270,2017270,,,,,女,广东佛山,佛山,44
1142,,张旭江,a271,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/8/20 21:54,,2016/8/14 17:07,,,,,,,,,2014/8/20 21:54,,1070,,18688880271,2017271,,,,,男,湖南湘西,广州,26
1143,,陈有浩,a272,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/2/30 18:49:15,,2016/8/1 17:06,,,,,,,,,2015/2/3 18:49,,1070,,18688880272,2017272,,,,,女,广东广州,佛山,29
1144,,王兴,a273,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/1/26 12:36,,2016/8/7 11:32,,,,,,,,,2014/1/26 12:36,,1070,,18688880273,2017273,,,,,女,江苏南通,广州,32
1145,,孙子恒,a274,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/7 11:07,,2016/8/11 17:37,,,,,,,,,2015/6/7 11:07,,1070,,18688880274,2017274,,,,,女,海南海口,佛山,27
1146,,赵若彤,a275,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/10 11:31,,2016/8/12 18:07,,,,,,,,,2014/9/10 11:31,,1070,,18688880275,2017275,,,,,男,成都,广州,40
1147,,徐毅凡,a276,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/20 21:25,,2016/8/13 13:59,,,,,,,,,2015/8/20 21:25,,1070,,18688880276,2017276,,,,,男,广东中山,佛山,44
1148,,孙相龙,a277,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/2/28 18:24,,2016/8/14 21:37,,,,,,,,,2014/2/28 18:24,,1070,,18688880277,2017277,,,,,男,浙江杭州,广州,26
1149,,毛慧,a278,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/24 21:47,,2016/8/15 17:56,,,,,,,,,2014/7/24 21:47,,1070,,18688880278,2017278,,,,,女,江西九江,佛山,48
1150,,胡煜,a279,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/4/28 17:57,,2016/8/20 21:38,,,,,,,,,2015/4/28 17:57,,1070,,18688880279,2017279,,,,,女,广西北海,广州,32
1151,,孟璐,a280,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/11/13 12:53,,2016/8/21 21:55,,,,,,,,,2015/11/13 12:53,,1070,,18688880280,2017280,,,,,女,陕西西安,佛山,50
1152,,胡书瑶,a281,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/28 21:37,,2016/8/14 17:45,,,,,,,,,2015/8/28 21:37,,1070,,18688880281,2017281,,,,,女,湖南怀化,广州,38
1153,,江一焓,a282,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/8 19:24,,2016/8/10 20:14,,,,,,,,,2015/6/8 19:24,,1070,,18688880282,2017282,,,,,女,广西柳州,佛山,30
1154,,李思恩,a283,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/17 12:26,,2016/8/16 17:30,,,,,,,,,2015/12/17 12:26,,1070,,18688880283,2017283,,,,,男,陕西宝鸡,广州,46
1155,,孙亚兴,a284,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/15 18:49,,2016/8/13 18:05,,,,,,,,,2014/3/15 18:49,,1070,,18688880284,2017284,,,,,男,广西南宁,佛山,39
1156,,张芳语,a285,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/1/12 11:59,,2016/8/15 21:35,,,,,,,,,2014/1/12 11:59,,1070,,18688880285,2017285,,,,,女,浙江丽水,广州,41
1157,,赵奕骏,a286,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/31 17:23,,2016/8/6 20:29,,,,,,,,,2015/12/31 17:23,,1070,,18688880286,2017286,,,,,女,河南郑州,佛山,47
1158,,胡嘉汶,a287,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/24 13:07,,2016/8/14 21:57,,,,,,,,,2014/3/24 13:07,,1070,,18688880287,2017287,,,,,男,广东广州,广州,30
1159,,徐月,a288,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/19 19:31,,2016/8/11 11:47,,,,,,,,,2015/10/19 19:31,,1070,,18688880288,2017288,,,,,女,成都,佛山,39
1160,,孙裕海,a289,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/8 20:12,,2016/8/18 19:35,,,,,,,,,2015/12/8 20:12,,1070,,18688880289,2017289,,,,,女,山西太原,广州,35
1161,,袁昊,a290,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/9 20:27,,2016/8/20 20:34,,,,,,,,,2014/10/9 20:27,,1070,,18688880290,2017290,,,,,男,山东青岛,佛山,46
1162,,赵孟春,a291,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/11/18 20:07,,2016/8/18 18:51,,,,,,,,,2014/11/18 20:07,,1070,,18688880291,2017291,,,,,女,广东佛山,广州,22
1163,,李欣妍,a292,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/9/19 20:12,,2016/8/4 21:54,,,,,,,,,2015/9/19 20:12,,1070,,18688880292,2017292,,,,,女,辽宁沈阳,佛山,43
1164,,毛好,a293,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/26 11:02,,2016/8/5 18:53,,,,,,,,,2015/6/26 11:02,,1070,,18688880293,2017293,,,,,男,山东烟台,广州,37
1165,,张梦瑶,a294,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/5 21:50,,2016/8/13 21:22,,,,,,,,,2015/3/5 21:50,,1070,,18688880294,2017294,,,,,女,安徽合肥,佛山,27
1166,,赵寸沣,a295,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/7 18:37,,2016/8/21 19:28,,,,,,,,,2014/6/7 18:37,,1070,,18688880295,2017295,,,,,男,辽宁大连,广州,43
1167,,彭子晏,a296,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/15 11:16,,2016/8/14 18:17,,,,,,,,,2014/7/15 11:16,,1070,,18688880296,2017296,,,,,男,辽宁沈阳,佛山,34
1168,,胡茜雅,a297,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/5/29 11:40,,2016/8/7 19:02,,,,,,,,,2015/5/29 11:40,,1070,,18688880297,2017297,,,,,女,广东中山,广州,48
1169,,孙铎洫,a298,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/18 18:32,,2016/8/17 13:58,,,,,,,,,2015/12/18 18:32,,1070,,18688880298,2017298,,,,,女,江西九江,佛山,25
1170,,赵茁然,a299,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/11/10 18:29,,2016/8/13 18:07,,,,,,,,,2015/11/10 18:29,,1070,,18688880299,2017299,,,,,女,湖南湘西,广州,25
1171,,张平,a300,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/4/2 12:01,,2016/8/17 21:26,,,,,,,,,2015/4/2 12:01,,1070,,18688880350,2017300,,,,,男,广东茂名,佛山,29
1172,,徐欣予,a301,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/26 20:50,,2016/8/14 18:34,,,,,,,,,2014/10/26 20:50,,1070,,18688880351,2017301,,,,,女,福建厦门,广州,33
1173,,胡意林,a302,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/2/30 12:4:26,,2016/8/18 21:10,,,,,,,,,2015/2/3 12:04,,1070,,18688880352,2017302,,,,,女,广西北海,佛山,29
1174,,陈雨欣,a303,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/9/18 19:04,,2016/8/19 17:05,,,,,,,,,2015/9/18 19:04,,1070,,18688880353,2017303,,,,,女,河南郑州,广州,50
1175,,李归呈,a304,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/12/2 11:03,,2016/8/3 12:52,,,,,,,,,2014/12/2 11:03,,1070,,18688880354,2017304,,,,,男,广东广州,佛山,29
1176,,魏乐,a305,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/23 18:51,,2016/8/20 11:23,,,,,,,,,2014/10/23 18:51,,1070,,18688880355,2017305,,,,,男,广西南宁,广州,22
1177,,孙静波,a306,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/7/20 11:33,,2016/8/8 21:48,,,,,,,,,2015/7/20 11:33,,1070,,18688880356,2017306,,,,,女,辽宁沈阳,佛山,38
1178,,赵丙军,a307,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/12/12 12:08,,2016/8/13 12:59,,,,,,,,,2014/12/12 12:08,,1070,,18688880357,2017307,,,,,男,山西太原,广州,37
1179,,徐若晴,a308,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/21 11:00,,2016/8/20 13:41,,,,,,,,,2014/6/21 11:00,,1070,,18688880358,2017308,,,,,女,辽宁沈阳,佛山,49
1180,,胡歆雨,a309,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/2/18 12:55,,2016/8/21 11:33,,,,,,,,,2014/2/18 12:55,,1070,,18688880359,2017309,,,,,女,湖南长沙,广州,28
1181,,袁佳玉,a310,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/19 20:26,,2016/8/23 12:13,,,,,,,,,2015/3/19 20:26,,1070,,18688880360,2017310,,,,,男,辽宁沈阳,佛山,36
1182,,卢翔宇,a311,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/8 12:35,,2016/8/27 18:07,,,,,,,,,2015/12/8 12:35,,1070,,18688880361,2017311,,,,,女,福建泉州,广州,22
1183,,张蒂菲,a312,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/20 11:06,,2016/8/10 17:40,,,,,,,,,2015/3/20 11:06,,1070,,18688880362,2017312,,,,,女,广东佛山,佛山,39
1184,,赵烜熙,a313,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/27 19:15,,2016/8/13 20:27,,,,,,,,,2015/10/27 19:15,,1070,,18688880363,2017313,,,,,女,新疆,广州,46
1185,,胡星泽,a314,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/8/31 11:57,,2016/8/14 19:42,,,,,,,,,2014/8/31 11:57,,1070,,18688880364,2017314,,,,,男,山西太原,佛山,31
1186,,崔子龙,a315,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/11 19:22,,2016/8/24 11:16,,,,,,,,,2014/6/11 19:22,,1070,,18688880365,2017315,,,,,男,江苏南通,广州,24
1187,,孙新潇,a316,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/31 11:22:44,,2016/8/6 21:27,,,,,,,,,2014/9/30 11:22,,1070,,18688880366,2017316,,,,,女,海南海口,佛山,31
1188,,姚丽,a317,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/23 12:37,,2016/8/13 17:49,,,,,,,,,2014/3/23 12:37,,1070,,18688880367,2017317,,,,,女,成都,广州,47
1189,,徐珂,a318,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/16 21:32,,2016/8/14 12:37,,,,,,,,,2014/7/16 21:32,,1070,,18688880368,2017318,,,,,男,广西柳州,佛山,32
1190,,赵晟玉,a319,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/8/19 18:11,,2016/8/20 20:42,,,,,,,,,2014/8/19 18:11,,1070,,18688880369,2017319,,,,,男,江西九江,广州,45
1191,,胡梦琪,a320,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/7/5 13:36,,2016/8/7 21:35,,,,,,,,,2015/7/5 13:36,,1070,,18688880370,2017320,,,,,女,广东广州,佛山,46
1192,,陈庆胜,a321,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/8 13:25,,2016/8/13 12:39,,,,,,,,,2014/3/8 13:25,,1070,,18688880371,2017321,,,,,女,河南郑州,广州,23
1193,,李思轩,a322,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/14 21:35,,2016/8/3 20:44,,,,,,,,,2015/6/14 21:35,,1070,,18688880372,2017322,,,,,女,广东广州,佛山,42
1194,,董兴,a323,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/4/7 17:46,,2016/8/19 20:55,,,,,,,,,2014/4/7 17:46,,1070,,18688880373,2017323,,,,,女,广西南宁,广州,26
1195,,张晓芳,a324,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/8/6 12:41,,2016/8/20 18:28,,,,,,,,,2014/8/6 12:41,,1070,,18688880374,2017324,,,,,女,广东茂名,佛山,38
1196,,徐雨芮,a325,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/12 18:04,,2016/8/13 17:22,,,,,,,,,2014/7/12 18:04,,1070,,18688880375,2017325,,,,,女,山东济南,广州,39
1197,,胡梦桐,a326,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/30 13:26,,2016/8/27 19:01,,,,,,,,,2015/8/30 13:26,,1070,,18688880376,2017326,,,,,女,广西北海,佛山,33
1198,,孙晨旭,a327,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/4/17 17:12,,2016/8/16 21:15,,,,,,,,,2015/4/17 17:12,,1070,,18688880377,2017327,,,,,女,山东烟台,广州,22
1199,,赵彦冰,a328,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/21 11:45,,2016/8/27 20:56,,,,,,,,,2015/3/21 11:45,,1070,,18688880378,2017328,,,,,男,天津,佛山,41
1200,,李伟泽,a329,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/2/20 12:43,,2016/8/13 11:05,,,,,,,,,2014/2/20 12:43,,1070,,18688880379,2017329,,,,,女,广东广州,广州,23
1201,,卢玲,a330,330,统计17级,,,202cb962ac59075b964b07152d234b71,,,,2014/1/13 19:02,,2016/8/30 21:57,,,,,,,,,2014/1/13 19:02,,NA,,18688880400,2017330,,,,,女,广东广州,佛山,21
1202,,徐永芝,a331,330,统计17级,,,202cb962ac59075b964b07152d234b72,,,,2014/3/23 18:21,,2016/8/15 21:54,,,,,,,,,2014/3/23 18:21,,NA,,18688880401,2017331,,,,,女,浙江丽水,广州,24
1203,,李俊,a332,330,统计17级,,,202cb962ac59075b964b07152d234b73,,,,2014/1/11 19:28,,2016/8/19 20:45,,,,,,,,,2014/1/11 19:28,,NA,,18688880402,2017332,,,,,男,湖南长沙,佛山,22
1204,,胡誉文,a333,330,统计17级,,,202cb962ac59075b964b07152d234b74,,,,2015/8/25 18:40,,2016/8/3 17:31,,,,,,,,,2015/8/25 18:40,,NA,,18688880403,2017333,,,,,男,广东佛山,广州,29
1205,,张涵函,a334,330,统计17级,,,202cb962ac59075b964b07152d234b75,,,,2015/4/15 12:23,,2016/8/20 19:09,,,,,,,,,2015/4/15 12:23,,NA,,18688880404,2017334,,,,,男,福建泉州,佛山,23
1206,,董泽力,a335,330,统计17级,,,202cb962ac59075b964b07152d234b76,,,,2015/1/27 18:21,,2016/8/5 12:38,,,,,,,,,2015/1/27 18:21,,NA,,18688880405,2017335,,,,,女,安徽合肥,广州,34
1207,,赵靓玥,a336,330,统计17级,,,202cb962ac59075b964b07152d234b77,,,,2014/8/23 11:59,,2016/8/10 19:55,,,,,,,,,2014/8/23 11:59,,NA,,18688880406,2017336,,,,,女,广东中山,佛山,26
1208,,孙一柏,a337,330,统计17级,,,202cb962ac59075b964b07152d234b78,,,,2015/7/23 17:50,,2016/8/7 18:04,,,,,,,,,2015/7/23 17:50,,NA,,18688880407,2017337,,,,,女,天津,广州,43
1209,,李泽佳,a338,330,统计17级,,,202cb962ac59075b964b07152d234b79,,,,2015/11/21 12:56,,2016/8/7 11:45,,,,,,,,,2015/11/21 12:56,,NA,,18688880408,2017338,,,,,男,河南郑州,佛山,37
1210,,陈怡,a339,330,统计17级,,,202cb962ac59075b964b07152d234b80,,,,2015/3/19 21:09,,2016/8/8 11:04,,,,,,,,,2015/3/19 21:09,,NA,,18688880409,2017339,,,,,女,成都,广州,44
1211,,徐海燕,a340,330,统计17级,,,202cb962ac59075b964b07152d234b81,,,,2015/3/14 17:53,,2016/8/13 20:23,,,,,,,,,2015/3/14 17:53,,NA,,18688880410,2017340,,,,,女,江西九江,佛山,27
1212,,胡扬,a341,330,统计17级,,,202cb962ac59075b964b07152d234b82,,,,2014/8/17 13:32,,2016/8/2 18:19,,,,,,,,,2014/8/17 13:32,,NA,,18688880411,2017341,,,,,男,天津,广州,33
1213,,赵英,a342,330,统计17级,,,202cb962ac59075b964b07152d234b83,,,,2015/4/4 20:52,,2016/8/7 11:16,,,,,,,,,2015/4/4 20:52,,NA,,18688880412,2017342,,,,,女,广东广州,佛山,46
1214,,沈嘉仪,a343,330,统计17级,,,202cb962ac59075b964b07152d234b84,,,,2015/4/12 18:49,,2016/8/14 18:24,,,,,,,,,2015/4/12 18:49,,NA,,18688880413,2017343,,,,,女,福建厦门,广州,28
1215,,孙翌皓,a344,330,统计17级,,,202cb962ac59075b964b07152d234b85,,,,2015/5/1 13:07,,2016/8/20 11:13,,,,,,,,,2015/5/1 13:07,,NA,,18688880414,2017344,,,,,男,广西南宁,佛山,49
1216,,崔浩晖,a345,330,统计17级,,,202cb962ac59075b964b07152d234b86,,,,2015/6/16 20:42,,2016/8/20 18:37,,,,,,,,,2015/6/16 20:42,,NA,,18688880415,2017345,,,,,男,天津,广州,33
1217,,李昊谦,a346,330,统计17级,,,202cb962ac59075b964b07152d234b87,,,,2015/3/30 18:51,,2016/8/18 21:29,,,,,,,,,2015/3/30 18:51,,NA,,18688880416,2017346,,,,,女,海南海口,佛山,36
1218,,赵宇祺,a347,330,统计17级,,,202cb962ac59075b964b07152d234b88,,,,2014/4/23 11:37,,2016/8/20 18:56,,,,,,,,,2014/4/23 11:37,,NA,,18688880417,2017347,,,,,女,广西北海,广州,49
1219,,胡桂冠,a348,330,统计17级,,,202cb962ac59075b964b07152d234b89,,,,2014/5/7 21:31,,2016/8/21 21:03,,,,,,,,,2014/5/7 21:31,,NA,,18688880418,2017348,,,,,女,天津,佛山,47
1220,,徐骏太,a349,330,统计17级,,,202cb962ac59075b964b07152d234b90,,,,2015/5/2 19:43,,2016/8/6 13:16,,,,,,,,,2015/5/2 19:43,,NA,,18688880419,2017349,,,,,男,广东茂名,广州,35
1221,,张光熙,a350,330,统计17级,,,202cb962ac59075b964b07152d234b91,,,,2015/8/15 20:00,,2016/8/14 17:02,,,,,,,,,2015/8/15 20:00,,NA,,18688880420,2017350,,,,,男,浙江杭州,佛山,46
1222,,沈立国,a351,330,统计17级,,,202cb962ac59075b964b07152d234b92,,,,2014/11/30 12:41,,2016/8/15 19:42,,,,,,,,,2014/11/30 12:41,,NA,,18688880421,2017351,,,,,男,广东佛山,广州,42
1223,,孙尹萱,a352,330,统计17级,,,202cb962ac59075b964b07152d234b93,,,,2015/11/19 19:57,,2016/8/16 21:04,,,,,,,,,2015/11/19 19:57,,NA,,18688880422,2017352,,,,,女,浙江丽水,佛山,45
1224,,袁诗棋,a353,330,统计17级,,,202cb962ac59075b964b07152d234b94,,,,2014/9/30 17:01,,2016/8/10 17:32,,,,,,,,,2014/9/30 17:01,,NA,,18688880479,2017353,,,,,女,安徽合肥,广州,46
1225,,赵思宗,a354,330,统计17级,,,202cb962ac59075b964b07152d234b95,,,,2015/3/15 12:49,,2016/8/12 13:22,,,,,,,,,2015/3/15 12:49,,NA,,18688880423,2017354,,,,,女,成都,佛山,25
1226,,胡百邑,a355,330,统计17级,,,202cb962ac59075b964b07152d234b96,,,,2015/4/23 19:35,,2016/8/5 13:35,,,,,,,,,2015/4/23 19:35,,NA,,18688880424,2017355,,,,,男,江苏南通,广州,21
1227,,李鑫月,a356,330,统计17级,,,202cb962ac59075b964b07152d234b97,,,,2015/6/24 11:03,,2016/8/8 11:33,,,,,,,,,2015/6/24 11:03,,NA,,18688880425,2017356,,,,,女,湖南怀化,佛山,26
1228,,徐宇皓,a357,330,统计17级,,,202cb962ac59075b964b07152d234b98,,,,2014/12/2 20:46,,2016/8/9 17:37,,,,,,,,,2014/12/2 20:46,,NA,,18688880426,2017357,,,,,女,广西柳州,广州,22
1229,,胡晨曦,a358,330,统计17级,,,202cb962ac59075b964b07152d234b99,,,,2015/11/11 11:51,,2016/8/13 13:05,,,,,,,,,2015/11/11 11:51,,NA,,18688880427,2017358,,,,,男,浙江杭州,佛山,42
1230,,沈杰,a359,330,统计17级,,,202cb962ac59075b964b07152d234b100,,,,2015/1/7 19:10,,2016/8/14 12:30,,,,,,,,,2015/1/7 19:10,,NA,,18688880428,2017359,,,,,男,河南郑州,广州,42
1231,,孙膑,a360,330,统计17级,,,202cb962ac59075b964b07152d234b101,,,,2015/7/4 17:30,,2016/8/15 11:28,,,,,,,,,2015/7/4 17:30,,NA,,18688880429,2017360,,,,,男,广东广州,佛山,50
1232,,沈子淇,a361,330,统计17级,,,202cb962ac59075b964b07152d234b102,,,,2014/9/23 21:18,,2016/8/4 18:05,,,,,,,,,2014/9/23 21:18,,NA,,18688880430,2017361,,,,,女,浙江杭州,广州,43
1233,,赵洪俊,a362,330,统计17级,,,202cb962ac59075b964b07152d234b103,,,,2015/9/13 21:47,,2016/8/6 21:56,,,,,,,,,2015/9/13 21:47,,NA,,18688880431,2017362,,,,,男,广东广州,佛山,47
1234,,李雨杉,a363,330,统计17级,,,202cb962ac59075b964b07152d234b104,,,,2014/12/21 18:11,,2016/8/7 18:29,,,,,,,,,2014/12/21 18:11,,NA,,18688880432,2017363,,,,,女,浙江杭州,广州,23
1235,,胡仑美,a364,330,统计17级,,,202cb962ac59075b964b07152d234b105,,,,2014/6/18 18:38,,2016/8/14 18:04,,,,,,,,,2014/6/18 18:38,,NA,,18688880433,2017364,,,,,女,江西九江,佛山,37
1236,,孙哲瀚,a365,330,统计17级,,,202cb962ac59075b964b07152d234b106,,,,2014/4/11 18:09,,2016/8/18 19:57,,,,,,,,,2014/4/11 18:09,,NA,,18688880434,2017365,,,,,男,浙江温州,广州,38
1237,,张暻熙,a366,330,统计17级,,,202cb962ac59075b964b07152d234b107,,,,2014/5/13 11:34,,2016/8/20 17:40,,,,,,,,,2014/5/13 11:34,,NA,,18688880435,2017366,,,,,女,河南郑州,佛山,46
1238,,崔雨泽,a367,330,统计17级,,,202cb962ac59075b964b07152d234b108,,,,2015/6/22 19:22,,2016/8/6 20:37,,,,,,,,,2015/6/22 19:22,,NA,,18688880436,2017367,,,,,女,浙江杭州,广州,48
1239,,赵文桢,a368,330,统计17级,,,202cb962ac59075b964b07152d234b109,,,,2015/4/27 18:27,,2016/8/21 17:48,,,,,,,,,2015/4/27 18:27,,NA,,18688880437,2017368,,,,,男,广西北海,佛山,24
1240,,胡博航,a369,330,统计17级,,,202cb962ac59075b964b07152d234b110,,,,2014/8/27 11:53,,2016/8/12 19:27,,,,,,,,,2014/8/27 11:53,,NA,,18688880438,2017369,,,,,男,湖南长沙,广州,45
1241,,徐辰沛,a370,330,统计17级,,,202cb962ac59075b964b07152d234b111,,,,2014/6/15 21:12,,2016/8/13 20:29,,,,,,,,,2014/6/15 21:12,,NA,,18688880439,2017370,,,,,男,浙江杭州,佛山,44
1242,,张正豪,a371,330,统计17级,,,202cb962ac59075b964b07152d234b112,,,,2015/9/9 19:36,,2016/8/19 21:46,,,,,,,,,2015/9/9 19:36,,NA,,18688880440,2017371,,,,,女,广东中山,广州,33
1243,,沈晓雯,a372,330,统计17级,,,202cb962ac59075b964b07152d234b113,,,,2014/5/14 12:03,,2016/8/1 13:15,,,,,,,,,2014/5/14 12:03,,NA,,18688880441,2017372,,,,,女,广东佛山,佛山,36
1244,,孙晨喆,a373,330,统计17级,,,202cb962ac59075b964b07152d234b114,,,,2015/6/31 18:0:37,,2016/8/6 18:16,,,,,,,,,2015/6/30 18:00,,NA,,18688880442,2017373,,,,,男,成都,广州,29
1245,,李明军,a374,330,统计17级,,,202cb962ac59075b964b07152d234b115,,,,2015/4/1 21:30,,2016/8/7 18:21,,,,,,,,,2015/4/1 21:30,,NA,,18688880443,2017374,,,,,女,河南郑州,佛山,38
